task,episode,step,colliding_geom
pick up the black bowl on the cookie box and place it on the plate,39,192,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,193,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,194,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,195,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,196,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,197,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,198,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,199,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,200,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,201,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,202,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,203,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,204,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,205,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,206,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,207,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,208,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,209,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,210,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,211,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,212,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,213,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,214,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,215,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,216,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,217,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,218,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,219,table_collision
pick up the black bowl on the cookie box and place it on the plate,39,220,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,179,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,180,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,181,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,182,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,184,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,185,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,186,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,187,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,188,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,189,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,190,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,191,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,192,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,193,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,194,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,195,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,196,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,197,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,198,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,199,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,200,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,201,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,202,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,203,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,204,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,205,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,206,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,207,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,208,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,209,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,210,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,211,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,212,table_collision
pick up the black bowl on the cookie box and place it on the plate,40,213,table_collision
